1852361#Actinomyces bouchesdurhonensis#strain#Marseille-P2825
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000012
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000011
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000010
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000009
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000008
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000007
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000006
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000005
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000004
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000003
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000002
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000001
1658#Actinomyces bovis#strain|serovar|type_material#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000001
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000002
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000003
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000004
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000005
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000006
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000007
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000008
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000009
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000010
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000011
1658#Actinomyces bovis#strain|serovar|type_material|note#NCTC11535|not available: to be reported later|type strain of Actinomyces bovis|contig: ERS1275652SCcontig000012
888050#Actinomyces cardiffensis F0333#strain|host|country|isolation_source#F0333|Homo sapiens|United Kingdom|oral
525245#Actinomyces coleocanis DSM 15436#strain|host|culture_collection|isolation_source#DSM 15436|Homo sapiens|DSM:15436|biological product [ENVO:02000043]
525245#Actinomyces coleocanis DSM 15436#strain#DSM 15436
525245#Actinomyces coleocanis DSM 15436#strain|culture_collection#DSM 15436|DSM:15436
1761883#Prevotella sp. kh1p2#strain|note#KH1P2|contig: Ga0059114_135
1761883#Prevotella sp. kh1p2#strain|note#KH1P2|contig: Ga0059114_136
1761883#Prevotella sp. kh1p2#strain|note#KH1P2|contig: Ga0059114_137
1761883#Prevotella sp. kh1p2#strain|note#KH1P2|contig: Ga0059114_138
1761883#Prevotella sp. kh1p2#strain|note#KH1P2|contig: Ga0059114_139
1761883#Prevotella sp. kh1p2#strain|note#KH1P2|contig: Ga0059114_140
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_156
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_155
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_151
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_150
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_149
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_146
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_145
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_144
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_143
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_142
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_141
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_140
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_139
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_138
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_137
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_136
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_135
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_134
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_133
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_132
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_131
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_130
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_129
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_128
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_127
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_126
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_125
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_124
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_123
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_122
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_121
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_120
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_119
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_118
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_117
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_116
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_115
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_114
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_113
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_112
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_111
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_110
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_109
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_108
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_107
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_106
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_105
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_104
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_103
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_102
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_101
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_158
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_157
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_154
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_153
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_152
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_148
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_147
1855325#Prevotella sp. KH2C16#strain#KH2C16
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_101
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_102
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_103
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_104
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_105
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_106
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_107
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_108
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_109
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_110
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_111
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_112
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_113
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_114
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_115
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_116
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_117
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_118
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_119
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_120
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_121
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_122
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_123
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_124
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_125
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_126
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_127
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_128
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_129
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_130
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_131
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_132
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_133
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_134
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_135
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_136
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_137
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_138
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_139
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_140
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_141
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_142
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_143
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_144
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_145
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_146
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_147
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_148
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_149
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_150
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_151
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_152
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_153
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_154
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_155
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_156
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_157
1855325#Prevotella sp. KH2C16#strain|note#KH2C16|contig: Ga0104366_158
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_16
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_15
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_14
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_13
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_12
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_11
1761884#Prevotella sp. khp1#strain#KHP1
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_11
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_12
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_13
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_14
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_15
1761884#Prevotella sp. khp1#strain|note#KHP1|contig: Ga0059112_16
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_16
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_15
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_14
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_13
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_12
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_11
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_18
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_17
1761885#Prevotella sp. khp7#strain#KHP7
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_11
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_12
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_13
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_14
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_15
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_16
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_17
1761885#Prevotella sp. khp7#strain|note#KHP7|contig: Ga0059113_18
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_19
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_18
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_17
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_16
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_15
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_14
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_13
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_12
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_11
1761886#Prevotella sp. lc2012#strain#LC2012
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_11
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_12
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_13
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_14
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_15
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_16
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_17
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_18
1761886#Prevotella sp. lc2012#strain|note#LC2012|contig: Ga0059084_19
1408310#Prevotella sp. MA2016#strain|isolation_source#MA2016|cow rumen
1408310#Prevotella sp. MA2016#strain#MA2016
2079531#Prevotella sp. Marseille-P4119#strain|isolation_source#Marseille-P4119|stool
2033405#Prevotella sp. MGM1#strain|host|collection_date#MGM1|Mus musculus|2016-11-24
2033405#Prevotella sp. MGM1#strain#MGM1
2033406#Prevotella sp. MGM2#strain|host|collection_date#MGM2|Mus musculus|2016-11-24
2033406#Prevotella sp. MGM2#strain#MGM2
2033406#Prevotella sp. MGM2#strain|host|collection_date#MGM2|Mus musculus|2016-11-24
1032506#Prevotella sp. MSX73#strain|host|isolation_source#MSX73|Homo sapiens|biological product [ENVO:02000043]
1032506#Prevotella sp. MSX73#strain#MSX73
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_121
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_120
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_119
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_118
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_117
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_116
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_115
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_114
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_113
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_112
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_111
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_110
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_109
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_108
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_107
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_106
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_105
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_104
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_103
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_102
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_101
1761887#Prevotella sp. ne3005#strain#NE3005
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_101
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_102
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_103
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_104
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_105
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_106
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_107
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_108
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_109
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_110
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_111
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_112
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_113
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_114
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_115
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_116
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_117
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_118
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_119
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_120
1761887#Prevotella sp. ne3005#strain|note#NE3005|contig: Ga0066875_121
652722#Prevotella sp. oral taxon 313#strain|host|country|isolation_source|lat_lon|collection_date#F0648|Homo sapiens|USA: Cambridge, MA|attached gingivae|42.36 N 71.08 W|22-May-2015
652722#Prevotella sp. oral taxon 313#strain|host|plasmid|country|isolation_source|lat_lon|collection_date#F0648|Homo sapiens|unnamed1|USA: Cambridge, MA|attached gingivae|42.36 N 71.08 W|22-May-2015
652722#Prevotella sp. oral taxon 313#strain|host|country|isolation_source|lat_lon|collection_date#F0648|Homo sapiens|USA: Cambridge, MA|attached gingivae|42.36 N 71.08 W|22-May-2015
712466#Prevotella sp. oral taxon 376#strain|host|country|isolation_source|lat_lon|collection_date#F0043|Homo sapiens|USA: Blacksberg, VA|3 mesial subgingival|37.23 N 80.42 W|Mar-1991
2081962#Prevotella sp. oral taxon 820#strain|host|country|isolation_source|lat_lon|collection_date#W6195|Homo sapiens|United Kingdom: London|Periodontal pocket|51.51 N 0.13 W|21-Feb-2002
2024224#Prevotella sp. P2-180#strain|host|country|isolation_source|collection_date#P2-180|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024220#Prevotella sp. P3-120#strain|host|country|isolation_source|collection_date#P3-120|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024223#Prevotella sp. P3-122#strain|host|country|isolation_source|collection_date#P3-122|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024221#Prevotella sp. P3-92#strain|host|country|isolation_source|collection_date#P3-92|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024218#Prevotella sp. P4-119#strain|host|country|isolation_source|collection_date#P4-119|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024228#Prevotella sp. P4-51#strain|host|country|isolation_source|collection_date#P4-51|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
1602168#Prevotella sp. P4-65#strain|host|country|isolation_source|collection_date#P4-65|Sus scrofa domesticus|Slovenia: Ihan, pig farm|feces|2014-07-08
2024227#Prevotella sp. P4-67#strain|host|country|isolation_source|collection_date#P4-67|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
1602169#Prevotella sp. P4-76#strain|host|country|isolation_source|collection_date#P4-76|Sus scrofa domesticus|Slovenia: Ihan, pig farm|feces|2014-07-08
2024219#Prevotella sp. P4-98#strain|host|country|isolation_source|collection_date#P4-98|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024225#Prevotella sp. P5-108#strain|host|country|isolation_source|collection_date#P5-108|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
1602171#Prevotella sp. P5-119#strain|host|country|isolation_source|collection_date#P5-119|Sus scrofa domesticus|Slovenia: Ihan, pig farm|feces|2014-07-08
1602172#Prevotella sp. P5-125#strain|host|country|isolation_source|collection_date#P5-125|Sus scrofa domesticus|Slovenia: Ihan, pig farm|feces|2014-07-08
2024216#Prevotella sp. P5-126#strain|host|country|isolation_source|collection_date#P5-126|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024217#Prevotella sp. P5-50#strain|host|country|isolation_source|collection_date#P5-50|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
1602170#Prevotella sp. P5-60#strain|host|country|isolation_source|collection_date#P5-60|Sus scrofa domesticus|Slovenia: Ihan, pig farm|feces|2014-07-08
2024226#Prevotella sp. P5-64#strain|host|country|isolation_source|collection_date#P5-64|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
2024222#Prevotella sp. P5-92#strain|host|country|isolation_source|collection_date#P5-92|Sus scrofa domesticus|Slovenia: pig farm Ihan|feces from large intestine|2014-07-08
1410613#Prevotella sp. P6B1#strain#P6B1
1200547#Prevotella sp. RM4#strain#RM4
1287488#Prevotella sp. S7 MS 2#strain|host|isolation_source#S7 MS 2|Homo sapiens|vagina
1284775#Prevotella sp. S7-1-8#strain|host|isolation_source#S7-1-8|Homo sapiens|vagina
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_136
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_135
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_134
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_133
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_132
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_131
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_130
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_129
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_128
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_127
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_126
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_125
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_124
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_123
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_122
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_121
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_120
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_119
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_118
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_117
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_116
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_115
1761888#Prevotella sp. tc2-28#strain|note#TC2-28|contig: Ga0066886_114
