genus	organism_name	Organism Name (Genus, Species)	# assembly_accession	refseq_category	taxid	version_status	assembly_level	release_type	genome_rep	seq_rel_date	ftp_path	Oral Taxon ID	HOMD Sequence ID	Culture Collection Entry Number	Sequencing Status	NCBI Genome Survey Sequence Accession ID	species_taxid	infraspecific_name	Assembly_Level_Score	Refseq_Category_Score	Sequencing_Status_Score	Organism
Prevotella	Prevotella sp. P4-65	NA	GCA_000833955.1	na	1602168	latest	Contig	Major	Full	2015/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/833/955/GCA_000833955.1_ASM83395v1	NA	NA	NA	NA	NA	1602168	strain=P4-65	1	0	0	Prevotella sp. P4-65
Prevotella	Prevotella sp. P4-67	NA	GCA_002251325.1	na	2024227	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/325/GCA_002251325.1_ASM225132v1	NA	NA	NA	NA	NA	2024227	strain=P4-67	1	0	0	Prevotella sp. P4-67
Prevotella	Prevotella sp. P4-76	NA	GCA_000834015.1	na	1602169	latest	Contig	Major	Full	2015/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/015/GCA_000834015.1_ASM83401v1	NA	NA	NA	NA	NA	1602169	strain=P4-76	1	0	0	Prevotella sp. P4-76
Prevotella	Prevotella sp. P4-98	NA	GCA_002251405.1	na	2024219	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/405/GCA_002251405.1_ASM225140v1	NA	NA	NA	NA	NA	2024219	strain=P4-98	1	0	0	Prevotella sp. P4-98
Prevotella	Prevotella sp. P5-108	NA	GCA_002251385.1	na	2024225	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/385/GCA_002251385.1_ASM225138v1	NA	NA	NA	NA	NA	2024225	strain=P5-108	1	0	0	Prevotella sp. P5-108
Prevotella	Prevotella sp. P5-119	NA	GCA_000833975.1	na	1602171	latest	Contig	Major	Full	2015/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/833/975/GCA_000833975.1_ASM83397v1	NA	NA	NA	NA	NA	1602171	strain=P5-119	1	0	0	Prevotella sp. P5-119
Prevotella	Prevotella sp. P5-125	NA	GCA_000833995.1	na	1602172	latest	Contig	Major	Full	2015/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/833/995/GCA_000833995.1_ASM83399v1	NA	NA	NA	NA	NA	1602172	strain=P5-125	1	0	0	Prevotella sp. P5-125
Prevotella	Prevotella sp. P5-126	NA	GCA_002251185.1	na	2024216	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/185/GCA_002251185.1_ASM225118v1	NA	NA	NA	NA	NA	2024216	strain=P5-126	1	0	0	Prevotella sp. P5-126
Prevotella	Prevotella sp. P5-50	NA	GCA_002251295.1	na	2024217	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/295/GCA_002251295.1_ASM225129v1	NA	NA	NA	NA	NA	2024217	strain=P5-50	1	0	0	Prevotella sp. P5-50
Prevotella	Prevotella sp. P5-60	NA	GCA_000834035.1	na	1602170	latest	Contig	Major	Full	2015/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/834/035/GCA_000834035.1_ASM83403v1	NA	NA	NA	NA	NA	1602170	strain=P5-60	1	0	0	Prevotella sp. P5-60
Prevotella	Prevotella sp. P5-64	NA	GCA_002251285.1	na	2024226	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/285/GCA_002251285.1_ASM225128v1	NA	NA	NA	NA	NA	2024226	strain=P5-64	1	0	0	Prevotella sp. P5-64
Prevotella	Prevotella sp. P5-92	NA	GCA_002251245.1	na	2024222	latest	Contig	Major	Full	2017/08/14	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/251/245/GCA_002251245.1_ASM225124v1	NA	NA	NA	NA	NA	2024222	strain=P5-92	1	0	0	Prevotella sp. P5-92
Prevotella	Prevotella sp. P6B1	NA	GCA_000702825.1	na	1410613	latest	Scaffold	Major	Full	2014/06/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/702/825/GCA_000702825.1_ASM70282v1	NA	NA	NA	NA	NA	1410613	strain=P6B1	2	0	0	Prevotella sp. P6B1
Prevotella	Prevotella sp. P6B4	NA	GCA_000619985.1	na	1410614	latest	Scaffold	Major	Full	2014/04/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/619/985/GCA_000619985.1_ASM61998v1	NA	NA	NA	NA	NA	1410614	strain=P6B4	2	0	0	Prevotella sp. P6B4
Prevotella	Prevotella sp. RM4	NA	GCA_000701965.1	na	1200547	latest	Scaffold	Major	Full	2014/06/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/701/965/GCA_000701965.1_ASM70196v1	NA	NA	NA	NA	NA	1200547	strain=RM4	2	0	0	Prevotella sp. RM4
Prevotella	Prevotella sp. S7 MS 2	NA	GCA_000762865.1	na	1287488	latest	Contig	Major	Full	2014/10/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/762/865/GCA_000762865.1_04_NF40_HMP671v01	NA	NA	NA	NA	NA	1287488	strain=S7 MS 2	1	0	0	Prevotella sp. S7 MS 2
Prevotella	Prevotella sp. S7-1-8	NA	GCA_000758925.1	na	1284775	latest	Contig	Major	Full	2014/09/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/758/925/GCA_000758925.1_04_NF40_HMP1640v01	NA	NA	NA	NA	NA	1284775	strain=S7-1-8	1	0	0	Prevotella sp. S7-1-8
Prevotella	Prevotella sp. tc2-28	NA	GCA_900107705.1	na	1761888	latest	Contig	Major	Full	2016/10/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/107/705/GCA_900107705.1_IMG-taxon_2623620552_annotated_assembly	NA	NA	NA	NA	NA	1761888	strain=TC2-28	1	0	0	Prevotella sp. tc2-28
Prevotella	Prevotella sp. TF12-30	NA	GCA_003436715.1	na	2292365	latest	Scaffold	Major	Full	2018/08/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/436/715/GCA_003436715.1_ASM343671v1	NA	NA	NA	NA	NA	2292365	strain=TF12-30	2	0	0	Prevotella sp. TF12-30
Prevotella	Prevotella sp. tf2-5	NA	GCA_900115435.1	na	1761889	latest	Scaffold	Major	Full	2016/11/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/115/435/GCA_900115435.1_IMG-taxon_2623620458_annotated_assembly	NA	NA	NA	NA	NA	1761889	strain=TF2-5	2	0	0	Prevotella sp. tf2-5
Prevotella	Prevotella stercorea CAG:629	NA	GCA_000437535.1	na	1263103	latest	Scaffold	Major	Full	2013/07/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/437/535/GCA_000437535.1_MGS629	NA	NA	NA	NA	NA	1263103		2	0	0	Prevotella stercorea CAG:629
Prevotella	Prevotella stercorea DSM 18206	NA	GCA_000235885.1	representative genome	1002367	latest	Scaffold	Major	Full	2011/11/18	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/235/885/GCA_000235885.1_ASM23588v1	NA	NA	NA	NA	NA	363265	strain=DSM 18206	2	1	0	Prevotella stercorea DSM 18206
Prevotella	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640	NA	GCA_000455445.1	representative genome	1122992	latest	Scaffold	Major	Full	2013/08/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/455/445/GCA_000455445.1_4401737	NA	NA	NA	NA	NA	386414	strain=4401737	2	1	0	Prevotella timonensis 4401737 = DSM 22865 = JCM 15640
Prevotella	Prevotella veroralis DSM 19559 = JCM 6290	Prevotella veroralis	GCA_000377625.1	representative genome	1122993	latest	Scaffold	Major	Full	2013/04/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/377/625/GCA_000377625.1_ASM37762v1	572	SEQF2511	DSM 19559	High Coverage	ARIR00000000	28137	strain=DSM 19559	2	1	2	Prevotella veroralis
Selenomonas	Selenomonas artemidis DSM 19719	Selenomonas artemidis	GCA_000426665.1	representative genome	1123249	latest	Scaffold	Major	Full	2013/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/426/665/GCA_000426665.1_ASM42666v1	124	SEQF2584	DSM 19719	High Coverage	AUFU00000000	671224	strain=DSM 19719	2	1	2	Selenomonas artemidis
Selenomonas	Selenomonas bovis DSM 23594	NA	GCA_000381005.1	representative genome	1123250	latest	Scaffold	Major	Full	2013/04/24	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/381/005/GCA_000381005.1_ASM38100v1	NA	NA	NA	NA	NA	416586	strain=DSM 23594	2	1	0	Selenomonas bovis DSM 23594
Selenomonas	Selenomonas flueggei ATCC 43531	Selenomonas flueggei	GCA_000160695.1	na	638302	latest	Scaffold	Major	Full	2009/07/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/160/695/GCA_000160695.1_ASM16069v1	125	SEQF1616	ATCC 43531	High Coverage	ACLA00000000	135080	strain=ATCC 43531	2	0	2	Selenomonas flueggei
Selenomonas	Selenomonas infelix ATCC 43532	Selenomonas infelix	GCA_000234095.1	na	679201	latest	Scaffold	Major	Full	2011/11/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/234/095/GCA_000234095.1_Sele_infe_ATCC_43532_V1	639	SEQF1673	ATCC 43532	High Coverage	ACZM00000000	135082	strain=ATCC 43532	2	0	2	Selenomonas infelix
Selenomonas	Selenomonas massiliensis	NA	GCA_900290285.1	na	2058293	latest	Scaffold	Major	Full	2018/02/26	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/290/285/GCA_900290285.1_PRJEB23933	NA	NA	NA	NA	NA	2058293	strain=Marseille-P4036	2	0	0	Selenomonas massiliensis
Selenomonas	Selenomonas noxia F0398	Selenomonas noxia	GCA_000234135.1	na	702437	latest	Scaffold	Major	Full	2011/11/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/234/135/GCA_000234135.1_Sele_noxi_F0398_V1	130	SEQF1690	F0398	High Coverage	ADGH00000000	135083	strain=F0398	2	0	2	Selenomonas noxia
Selenomonas	Selenomonas ruminantium subsp. lactilytica TAM6421	NA	GCA_000284095.1	representative genome	927704	latest	Complete Genome	Major	Full	2012/03/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/284/095/GCA_000284095.1_ASM28409v1	NA	NA	NA	NA	NA	971	strain=TAM6421	4	1	0	Selenomonas ruminantium subsp. lactilytica TAM6421
Selenomonas	Selenomonas sp.	NA	GCA_003518745.1	na	2053611	latest	Scaffold	Major	Full	2018/09/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/518/745/GCA_003518745.1_ASM351874v1	NA	NA	NA	NA	NA	2053611		2	0	0	Selenomonas sp.
Selenomonas	Selenomonas sp. AE3005	NA	GCA_000686945.1	na	1485543	latest	Scaffold	Major	Full	2014/05/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/686/945/GCA_000686945.1_ASM68694v1	NA	NA	NA	NA	NA	1485543	strain=AE3005	2	0	0	Selenomonas sp. AE3005
Selenomonas	Selenomonas sp. CM52	NA	GCA_000292955.1	na	936381	latest	Contig	Major	Full	2012/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/292/955/GCA_000292955.1_SspCM52v1.0	NA	NA	NA	NA	NA	936381	strain=CM52	1	0	0	Selenomonas sp. CM52
Selenomonas	Selenomonas sp. FC4001	NA	GCA_000701565.1	na	1408313	latest	Scaffold	Major	Full	2014/06/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/701/565/GCA_000701565.1_ASM70156v1	NA	NA	NA	NA	NA	1408313	strain=FC4001	2	0	0	Selenomonas sp. FC4001
Selenomonas	Selenomonas sp. FOBRC6	NA	GCA_000286455.1	na	936572	latest	Contig	Major	Full	2012/08/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/286/455/GCA_000286455.1_SspFOBRC6v1.0	NA	NA	NA	NA	NA	936572	strain=FOBRC6	1	0	0	Selenomonas sp. FOBRC6
Selenomonas	Selenomonas sp. FOBRC9	NA	GCA_000287655.1	na	936573	latest	Contig	Major	Full	2012/08/13	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/287/655/GCA_000287655.1_SspFOBRC9v1.0	NA	NA	NA	NA	NA	936573	strain=FOBRC9	1	0	0	Selenomonas sp. FOBRC9
Selenomonas	Selenomonas sp. oral taxon 126	Selenomonas sp. HMT 126	GCA_001683335.1	na	712528	latest	Chromosome	Major	Full	2016/07/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/683/335/GCA_001683335.1_ASM168333v1	126	SEQF2805	W7667	High Coverage	CP016201	712528	strain=W7667	3	0	2	Selenomonas sp. HMT 126
Selenomonas	Selenomonas sp. F0473	Selenomonas sp. HMT 133	GCA_000315545.1	na	999423	latest	Scaffold	Major	Full	2012/11/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/545/GCA_000315545.1_Seleno_sp_F0473_V1	133	SEQF1890	F0473	High Coverage	AGZT00000000	999423	strain=F0473	2	0	2	Selenomonas sp. HMT 133
Selenomonas	Selenomonas sp. oral taxon 136	Selenomonas sp. HMT 136	GCA_001554015.1	na	713030	latest	Complete Genome	Major	Full	2016/02/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/554/015/GCA_001554015.1_ASM155401v1	136	SEQF2791	F0591	Complete	CP014239	713030	strain=F0591	4	0	3	Selenomonas sp. HMT 136
Selenomonas	Selenomonas sp. oral taxon 137 str. F0430	Selenomonas sp. HMT 137	GCA_000183625.2	na	879310	latest	Contig	Major	Full	2010/11/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/625/GCA_000183625.2_ASM18362v1	137	SEQF1858	F0430	High Coverage	AENV00000000	712531	strain=F0430	1	0	2	Selenomonas sp. HMT 137
Selenomonas	Selenomonas sp. oral taxon 138 str. F0429	Selenomonas sp. HMT 138	GCA_000318175.2	na	1127695	latest	Scaffold	Minor	Full	2013/01/29	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/318/175/GCA_000318175.2_ASM31817v2	138	SEQF1951	F0429	High Coverage	AMEO00000000	712532	strain=F0429	2	0	2	Selenomonas sp. HMT 138
Selenomonas	Selenomonas sp. oral taxon 149 str. 67H29BP	Selenomonas sp. HMT 149	GCA_000146365.1	na	864563	latest	Scaffold	Major	Full	2010/08/27	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/146/365/GCA_000146365.1_ASM14636v1	149	SEQF1914	67H29BP, F0410	High Coverage	AEEJ00000000	712535	strain=67H29BP	2	0	2	Selenomonas sp. HMT 149
Selenomonas	Selenomonas sp. oral taxon 478	Selenomonas sp. HMT 478	GCA_001189555.1	na	712538	latest	Complete Genome	Major	Full	2015/07/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/189/555/GCA_001189555.1_ASM118955v1	478	SEQF2752	F0592	Complete	CP012071	712538	strain=F0592	4	0	3	Selenomonas sp. HMT 478
Selenomonas	Selenomonas sp. oral taxon 892 str. F0426	Selenomonas sp. HMT 892	GCA_000468035.1	na	1321786	latest	Scaffold	Major	Full	2013/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/468/035/GCA_000468035.1_ASM46803v1	892	SEQF2454	F0426	High Coverage	AWVG00000000	1321785	strain=F0426	2	0	2	Selenomonas sp. HMT 892
Selenomonas	Selenomonas sp. oral taxon 920	Selenomonas sp. HMT 920	GCA_001717585.1	na	1884263	latest	Complete Genome	Major	Full	2016/08/31	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/585/GCA_001717585.1_ASM171758v1	920	SEQF2919	W5150	Complete	CP017042.1,CP017043.1	1884263	strain=W5150	4	0	3	Selenomonas sp. HMT 920
Selenomonas	Selenomonas sp. Marseille-P3560	NA	GCA_900186465.1	na	1944634	latest	Scaffold	Major	Full	2018/01/02	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/186/465/GCA_900186465.1_PRJEB21319	NA	NA	NA	NA	NA	1944634	strain=Marseille-P3560	2	0	0	Selenomonas sp. Marseille-P3560
Selenomonas	Selenomonas sp. ND2010	NA	GCA_000702005.1	na	1410618	latest	Scaffold	Major	Full	2014/06/11	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/702/005/GCA_000702005.1_ASM70200v1	NA	NA	NA	NA	NA	1410618	strain=ND2010	2	0	0	Selenomonas sp. ND2010
Selenomonas	Selenomonas sputigena ATCC 35185	Selenomonas sputigena	GCA_000208405.1	representative genome	546271	latest	Complete Genome	Major	Full	2011/04/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/208/405/GCA_000208405.1_ASM20840v1	151	SEQF1598	ATCC 35185	High Coverage	ACKP00000000	69823	strain=ATCC 35185	4	1	2	Selenomonas sputigena
Tannerella	Tannerella forsythia 92A2	Tannerella forsythia	GCA_000238215.1	representative genome	203275	latest	Complete Genome	Major	Full	2011/12/15	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/215/GCA_000238215.1_ASM23821v1	613	SEQF1072	92A2 not ATCC 43037, FDC 338	Complete	CP003191	28112	strain=92A2	4	1	3	Tannerella forsythia
Tannerella	Tannerella sp.	NA	GCA_003639055.1	na	2382127	latest	Contig	Major	Full	2018/10/12	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/639/055/GCA_003639055.1_ASM363905v1	NA	NA	NA	NA	NA	2382127		1	0	0	Tannerella sp.
Tannerella	Tannerella sp. 6_1_58FAA_CT1	NA	GCA_000238695.1	na	665949	latest	Scaffold	Major	Full	2011/12/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/238/695/GCA_000238695.1_Tannerella_sp_6_1_58FAA_CT1_V1	NA	NA	NA	NA	NA	665949	strain=6_1_58FAA_CT1	2	0	0	Tannerella sp. 6_1_58FAA_CT1
Tannerella	Tannerella sp. AF04-6	NA	GCA_003479825.1	na	2293248	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/479/825/GCA_003479825.1_ASM347982v1	NA	NA	NA	NA	NA	2293248	strain=AF04-6	2	0	0	Tannerella sp. AF04-6
Tannerella	Tannerella sp. AM09-19	NA	GCA_003474405.1	na	2293249	latest	Scaffold	Major	Full	2018/09/06	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/474/405/GCA_003474405.1_ASM347440v1	NA	NA	NA	NA	NA	2293249	strain=AM09-19	2	0	0	Tannerella sp. AM09-19
Tannerella	Tannerella sp. oral taxon HOT-286	Tannerella sp. HMT 286	GCA_001717525.2	na	712710	latest	Complete Genome	Major	Full	2018/04/20	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/717/525/GCA_001717525.2_ASM171752v2	286	SEQF2807	W11667	Complete	CP017038	712710	strain=W11667	4	0	3	Tannerella sp. HMT 286
Tannerella	Tannerella sp. oral taxon 808	NA	GCA_002890585.1	na	712711	latest	Contig	Major	Full	2018/01/17	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/890/585/GCA_002890585.1_ASM289058v1	NA	NA	NA	NA	NA	712711		1	0	0	Tannerella sp. oral taxon 808
Treponema	Treponema azotonutricium ZAS-9	NA	GCA_000214355.1	representative genome	545695	latest	Complete Genome	Major	Full	2011/05/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/355/GCA_000214355.1_ASM21435v1	NA	NA	NA	NA	NA	150829	strain=ZAS-9	4	1	0	Treponema azotonutricium ZAS-9
Treponema	Treponema berlinense	NA	GCA_900167025.1	representative genome	225004	latest	Scaffold	Major	Full	2017/03/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/025/GCA_900167025.1_IMG-taxon_2582581319_annotated_assembly	NA	NA	NA	NA	NA	225004	strain=ATCC BAA-909	2	1	0	Treponema berlinense
Treponema	Treponema brennaborense DSM 12168	NA	GCA_000212415.1	representative genome	906968	latest	Complete Genome	Major	Full	2011/05/05	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/212/415/GCA_000212415.1_ASM21241v1	NA	NA	NA	NA	NA	81028	strain=DSM 12168	4	1	0	Treponema brennaborense DSM 12168
Treponema	Treponema bryantii NK4A124	NA	GCA_000421345.1	representative genome	877418	latest	Contig	Major	Full	2013/07/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/421/345/GCA_000421345.1_ASM42134v1	NA	NA	NA	NA	NA	163	strain=NK4A124	1	1	0	Treponema bryantii NK4A124
Treponema	Treponema caldarium DSM 7334	NA	GCA_000219725.1	representative genome	744872	latest	Complete Genome	Major	Full	2011/06/30	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/219/725/GCA_000219725.1_ASM21972v1	NA	NA	NA	NA	NA	215591	strain=DSM 7334	4	1	0	Treponema caldarium DSM 7334
Treponema	Treponema denticola ATCC 35405	Treponema denticola	GCA_000008185.1	reference genome	243275	latest	Complete Genome	Major	Full	2004/02/03	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/008/185/GCA_000008185.1_ASM818v1	584	SEQF1061	ATCC 35405, DSM 14222	Complete	AE017226	158	strain=ATCC 35405	4	2	3	Treponema denticola
Treponema	Treponema lecithinolyticum ATCC 700332	Treponema lecithinolyticum	GCA_000468055.1	representative genome	1321815	latest	Scaffold	Major	Full	2013/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/468/055/GCA_000468055.1_ASM46805v1	653	SEQF2462	ATCC 700332	High Coverage	AWVH00000000	53418	strain=ATCC 700332	2	1	2	Treponema lecithinolyticum
Treponema	Treponema maltophilum ATCC 51939	Treponema maltophilum	GCA_000413055.1	representative genome	1125699	latest	Scaffold	Major	Full	2013/06/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/413/055/GCA_000413055.1_Trep_malt_ATCC_51939_V1	664	SEQF1941	ATCC 51939	High Coverage	ATFF00000000	51160	strain=ATCC 51939	2	1	2	Treponema maltophilum
Treponema	Treponema medium ATCC 700293	Treponema medium	GCA_000413035.1	representative genome	1125700	latest	Scaffold	Major	Full	2013/06/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/413/035/GCA_000413035.1_Trep_medi_ATCC_700293_V1	667	SEQF1940	ATCC 700293	High Coverage	ATFE00000000	58231	strain=ATCC 700293	2	1	2	Treponema medium
Treponema	Treponema pallidum subsp. pallidum str. Sea 81-4	NA	GCA_000604125.1	representative genome	1095955	latest	Complete Genome	Major	Full	2014/03/28	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/604/125/GCA_000604125.1_ASM60412v1	NA	NA	NA	NA	NA	160	strain=Sea 81-4	4	1	0	Treponema pallidum subsp. pallidum str. Sea 81-4
Treponema	Treponema paraluiscuniculi Cuniculi A	NA	GCA_000217655.1	na	545776	latest	Complete Genome	Major	Full	2011/06/09	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/217/655/GCA_000217655.1_ASM21765v1	NA	NA	NA	NA	NA	53435	strain=Cuniculi A	4	0	0	Treponema paraluiscuniculi Cuniculi A
Treponema	Treponema pedis str. T A4	NA	GCA_000447675.1	representative genome	1291379	latest	Complete Genome	Major	Full	2013/08/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/447/675/GCA_000447675.1_ASM44767v1	NA	NA	NA	NA	NA	409322	strain=T A4	4	1	0	Treponema pedis str. T A4
Treponema	Treponema porcinum	NA	GCA_900167145.1	representative genome	261392	latest	Scaffold	Major	Full	2017/03/04	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/167/145/GCA_900167145.1_IMG-taxon_2582581326_annotated_assembly	NA	NA	NA	NA	NA	261392	strain=ATCC BAA-908	2	1	0	Treponema porcinum
Treponema	Treponema primitia ZAS-2	NA	GCA_000214375.1	representative genome	545694	latest	Complete Genome	Major	Full	2011/05/23	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/214/375/GCA_000214375.1_ASM21437v1	NA	NA	NA	NA	NA	88058	strain=ZAS-2	4	1	0	Treponema primitia ZAS-2
Treponema	Treponema putidum	Treponema putidum	GCA_000755145.1	representative genome	221027	latest	Complete Genome	Major	Full	2014/09/16	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/755/145/GCA_000755145.1_ASM75514v1	743	SEQF2771	OMZ 758, ATCC 700334	Complete	NZ_CP009228	221027	strain=OMZ 758	4	1	3	Treponema putidum
Treponema	Treponema saccharophilum DSM 2985	NA	GCA_000255555.2	representative genome	907348	latest	Contig	Major	Full	2012/03/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/255/555/GCA_000255555.2_ASM25555v2	NA	NA	NA	NA	NA	165	strain=DSM 2985	1	1	0	Treponema saccharophilum DSM 2985
Treponema	Treponema socranskii subsp. paredis ATCC 35535	Treponema socranskii	GCA_000413015.1	representative genome	1125701	latest	Scaffold	Major	Full	2013/06/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/413/015/GCA_000413015.1_Trep_socr_subsp_paredis_ATCC_35535_V1	769	SEQF1942	ATCC 35535	High Coverage	ATFD00000000	53419	strain=ATCC 35535	2	1	2	Treponema socranskii
Treponema	Treponema sp.	NA	GCA_003527485.1	na	166	latest	Scaffold	Major	Full	2018/09/10	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/527/485/GCA_003527485.1_ASM352748v1	NA	NA	NA	NA	NA	166		2	0	0	Treponema sp.
Treponema	Treponema sp. C6A8	NA	GCA_000619925.1	na	1410609	latest	Scaffold	Major	Full	2014/04/08	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/619/925/GCA_000619925.1_ASM61992v1	NA	NA	NA	NA	NA	1410609	strain=C6A8	2	0	0	Treponema sp. C6A8
Treponema	Treponema sp. CETP13	NA	GCA_001885315.1	na	1908540	latest	Contig	Major	Full	2016/11/22	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/885/315/GCA_001885315.1_ASM188531v1	NA	NA	NA	NA	NA	1908540		1	0	0	Treponema sp. CETP13
Treponema	Treponema sp. GWA1_62_8	NA	GCA_001830155.1	na	1802378	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/830/155/GCA_001830155.1_ASM183015v1	NA	NA	NA	NA	NA	1802378		2	0	0	Treponema sp. GWA1_62_8
Treponema	Treponema sp. GWB1_62_6	NA	GCA_001831025.1	na	1802379	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/025/GCA_001831025.1_ASM183102v1	NA	NA	NA	NA	NA	1802379		2	0	0	Treponema sp. GWB1_62_6
Treponema	Treponema sp. GWC1_61_84	NA	GCA_001831045.1	na	1802380	latest	Scaffold	Major	Full	2016/10/21	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/831/045/GCA_001831045.1_ASM183104v1	NA	NA	NA	NA	NA	1802380		2	0	0	Treponema sp. GWC1_61_84
