"sample_number"	"sample_name"	"number_reads_after_clipmerge_prior_mapping"	"number_reads_mapped_prior_rmdup"	"number_reads_mapped_prior_rmdup_qf"	"number_duplicates_removed"	"number_reads_mapped_after_rmdup"	"percent_endogenous_dna"	"percent_endogenous_dna_qf"	"cluster_factor"	"mean_fold_coverage"	"std_dev_coverage"	"percent_coverage_morethan_1x"	"percent_coverage_morethan_2x"	"percent_coverage_morethan_3x"	"percent_coverage_morethan_4x"	"percent_coverage_morethan_5x"	"frequency_damage_1st_base_3prime"	"frequency_damage_2nd_base_3prime"	"frequency_damage_1st_base_5prime"	"frequency_damage_2nd_base_5prime"	"average_fragment_length"	"median_fragment_length"	"percent_gc_content"	"species"	"mapping_params"
"Sample 7/107"	"CDC005.A0101"	4526782	1709	221	18	203	0.038	0.005	1.089	0.0034	0.0732	0.28	0.04	0.01	0.01	0	0.0566	0.0161	0.0714	0.0351	42.44	40	59.18	"Rothia_dentocariosa"	"relaxed"
"Sample 13/107"	"CDC011.A0101"	9141614	3920	217	9	208	0.043	0.002	1.043	0.0034	0.1291	0.19	0.05	0.03	0.02	0.01	0	0.0192	0.0469	0.0339	40.75	39.5	62.76	"Rothia_dentocariosa"	"relaxed"
"Sample 65/107"	"LOB001.A0101"	8770905	1327	210	8	202	0.015	0.002	1.04	0.0034	0.0615	0.33	0	0	0	0	0.0204	0.069	0.0435	0	46.35	43	54.39	"Treponema_socranskii"	"relaxed"
"Sample 103/107"	"TAF017.A0101"	19456044	2342	221	31	190	0.012	0.001	1.163	0.0034	0.1232	0.15	0.09	0.03	0.02	0.01	0.1351	0.0526	0.2653	0.0909	44.85	34	52.1	"Rothia_dentocariosa"	"strict"
"Sample 57/107"	"KNP004.A0102"	184494	258	152	3	149	0.14	0.082	1.02	0.0033	0.0577	0.33	0	0	0	0	0.0263	0.0625	0.0541	0.1087	60.81	56	50.15	"Treponema_socranskii"	"relaxed"
"Sample 18/107"	"EBO003.A0101"	20549945	2869	178	10	168	0.014	0.001	1.06	0.0033	0.0586	0.32	0.01	0	0	0	0.0789	0.0333	0.0882	0.0606	47.01	41.5	42.92	"Aggregatibacter_aphrophilus"	"strict"
"Sample 3/107"	"ABM008.A0101"	5032357	2376	214	7	207	0.047	0.004	1.034	0.0032	0.1096	0.2	0.04	0.02	0.02	0.01	0.0247	0.0167	0.0758	0.0423	38.93	35	60.97	"Rothia_dentocariosa"	"relaxed"
"Sample 35/107"	"GDC002.A0101"	11300654	5460	161	9	152	0.048	0.001	1.059	0.0031	0.0638	0.28	0.03	0.01	0	0	0.0303	0.1562	0.0909	0.0606	45.32	40	43.77	"Streptococcos_gordonii"	"relaxed"
"Sample 6/107"	"BSQ001.A0101"	10866912	659	164	4	160	0.006	0.002	1.025	0.0031	0.056	0.31	0	0	0	0	0.2174	0.1429	0.2083	0.1333	42.04	39	27.31	"Fusobacterium_nucleatum"	"strict"
"Sample 32/107"	"FUM001.A0101"	10808498	2467	743	576	167	0.023	0.007	4.449	0.0031	0.056	0.31	0	0	0	0	0.3043	0.25	0.2941	0.1111	40.28	36	26.23	"Fusobacterium_nucleatum"	"strict"
"Sample 37/107"	"GDC005.A0101"	9931068	4696	170	9	161	0.047	0.002	1.056	0.0031	0.0809	0.23	0.04	0.02	0.01	0.01	0.0294	0.1081	0.0263	0.0278	42.37	36	44.83	"Streptococcos_gordonii"	"strict"
"Sample 32/107"	"FUM001.A0101"	10808498	3294	728	568	160	0.03	0.007	4.55	0.003	0.0576	0.29	0.01	0	0	0	0.2222	0.16	0.4359	0.1667	45.65	40	45.47	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 1/107"	"ABM006.A0101"	8057367	3847	216	10	206	0.048	0.003	1.049	0.003	0.1429	0.14	0.05	0.02	0.01	0.01	0.0317	0	0.027	0.013	36.3	34	63.18	"Rothia_dentocariosa"	"strict"
"Sample 8/107"	"CDC006.A0101"	15120313	4180	199	6	193	0.028	0.001	1.031	0.003	0.1235	0.17	0.04	0.02	0.01	0.01	0	0	0.0167	0.0189	39.03	35	61.32	"Rothia_dentocariosa"	"strict"
"Sample 43/107"	"IBA001.A0101"	12987664	14536	165	7	158	0.112	0.001	1.044	0.003	0.0962	0.23	0.03	0.01	0.01	0	0	0.0968	0.0263	0.0323	41.65	36	47.79	"Streptococcos_gordonii"	"strict"
"Sample 42/107"	"GUE001.A0101"	11156331	465	239	139	100	0.004	0.002	2.39	0.0029	0.1545	0.09	0.04	0.03	0.02	0.02	0.0667	0.1	0.2069	0.0909	54.6	52	57.48	"Desulfobulbus_sp_oral_taxon_041"	"relaxed"
"Sample 6/107"	"BSQ001.A0101"	10866912	748	180	6	174	0.007	0.002	1.034	0.0029	0.0545	0.28	0.01	0	0	0	0.1951	0.0286	0.1364	0.0645	39.7	36	42.35	"Aggregatibacter_aphrophilus"	"strict"
"Sample 57/107"	"KNP004.A0102"	184494	288	115	4	111	0.156	0.062	1.036	0.0029	0.0541	0.29	0	0	0	0	0.0625	0.05	0.0385	0.0526	57.57	57	29.33	"Fusobacterium_nucleatum"	"strict"
"Sample 81/107"	"MTS002.A0101"	6562562	1198	113	4	109	0.018	0.002	1.037	0.0029	0.0595	0.27	0.01	0	0	0	0	0.0556	0	0	58.05	57	34.03	"Fusobacterium_nucleatum"	"strict"
"Sample 42/107"	"GUE001.A0101"	11156331	814	226	129	97	0.007	0.002	2.33	0.0028	0.0599	0.24	0.03	0	0	0	0.0312	0.0645	0.0385	0	72.38	75	57.95	"Rothia_dentocariosa"	"relaxed"
"Sample 14/107"	"DJA002.A0101"	11978137	3849	141	5	136	0.032	0.001	1.037	0.0028	0.0734	0.2	0.05	0.02	0.01	0	0	0	0	0	44.79	40.5	41.19	"Streptococcos_gordonii"	"relaxed"
"Sample 56/107"	"KNP003.A0102"	10394445	2625	121	3	118	0.025	0.001	1.025	0.0028	0.0561	0.27	0.01	0	0	0	0.0323	0.069	0.0667	0.0385	52.47	47	42.72	"Streptococcos_gordonii"	"relaxed"
"Sample 75/107"	"MTM009.A0101"	2385491	886	180	13	167	0.037	0.008	1.078	0.0028	0.054	0.28	0	0	0	0	0.0217	0.0435	0.0204	0	46.5	42	52.45	"Treponema_socranskii"	"strict"
"Sample 16/107"	"DJA007.A0101"	17395667	4299	175	4	171	0.025	0.001	1.023	0.0027	0.1125	0.15	0.04	0.02	0.01	0.01	0	0.06	0.0682	0	38.64	36	54.62	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 55/107"	"KNP001.A0102"	16260023	3235	113	5	108	0.02	0.001	1.046	0.0027	0.057	0.25	0.01	0	0	0	0.0476	0.1176	0.1034	0.0526	55.42	51.5	40.69	"Streptococcos_gordonii"	"relaxed"
"Sample 12/107"	"CDC010.A0101"	15031925	3720	189	6	183	0.025	0.001	1.033	0.0027	0.1322	0.14	0.04	0.02	0.01	0.01	0.0517	0.0152	0.0492	0.0435	37.42	35	60.41	"Rothia_dentocariosa"	"strict"
"Sample 16/107"	"DJA007.A0101"	17395667	4230	188	8	180	0.024	0.001	1.044	0.0027	0.1312	0.12	0.04	0.02	0.02	0.01	0.0167	0	0.0492	0.0345	37.83	35	61.7	"Rothia_dentocariosa"	"strict"
"Sample 95/107"	"PYK002.A0101"	17218978	4270	192	13	179	0.025	0.001	1.073	0.0027	0.1339	0.12	0.05	0.02	0.02	0.01	0.1071	0.0217	0.0345	0.037	37.82	34	60.93	"Rothia_dentocariosa"	"strict"
"Sample 99/107"	"SPM001.A0101"	4576676	1032	428	348	80	0.023	0.009	5.35	0.0027	0.0772	0.15	0.09	0.03	0.01	0	0	0	0	0	85.39	76	56.87	"Rothia_dentocariosa"	"strict"
"Sample 104/107"	"TAF018.A0101"	14681780	3028	213	65	148	0.021	0.001	1.439	0.0027	0.0691	0.24	0.01	0.01	0	0	0.2632	0.0571	0.1778	0.0526	45.74	39	58.73	"Rothia_dentocariosa"	"strict"
"Sample 43/107"	"IBA001.A0101"	12987664	2952	159	4	155	0.023	0.001	1.026	0.0027	0.0545	0.27	0	0	0	0	0.0256	0	0.0256	0.0256	48.26	42	51.79	"Treponema_socranskii"	"strict"
"Sample 10/107"	"CDC008.A0101"	15094966	2615	162	5	157	0.017	0.001	1.032	0.0026	0.0626	0.23	0.02	0.01	0	0	0.0217	0.0455	0.0278	0.0278	40.22	35	48.24	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 58/107"	"KNP005.A0102"	11095033	1883	95	4	91	0.017	0.001	1.044	0.0026	0.0592	0.22	0.03	0.01	0	0	0	0.0952	0.0667	0	62.66	65	41.11	"Streptococcos_gordonii"	"relaxed"
"Sample 36/107"	"GDC004.A0101"	12302652	3959	153	8	145	0.032	0.001	1.055	0.0025	0.1296	0.14	0.02	0.01	0.01	0.01	0.0333	0.1111	0.0312	0	37.66	35	42.84	"Fusobacterium_nucleatum"	"relaxed"
"Sample 107/107"	"ZAF001.A0101"	8749845	699	151	65	86	0.008	0.002	1.756	0.0025	0.0531	0.24	0.01	0	0	0	0	0	0	0	63.62	62	32.21	"Fusobacterium_nucleatum"	"strict"
"Sample 25/107"	"EMN001.A0101"	12579489	4241	153	4	149	0.034	0.001	1.027	0.0025	0.1321	0.11	0.03	0.02	0.01	0.01	0.1111	0.0385	0.1702	0	42.18	38	59.73	"Rothia_dentocariosa"	"strict"
"Sample 8/107"	"CDC006.A0101"	15120313	4899	126	2	124	0.032	0.001	1.016	0.0024	0.054	0.22	0.01	0	0	0	0.125	0.0323	0.1481	0	42.41	39	44.15	"Streptococcos_gordonii"	"relaxed"
"Sample 59/107"	"KNP006.A0102"	11159677	2429	93	3	90	0.022	0.001	1.033	0.0024	0.054	0.21	0.02	0	0	0	0.0526	0.2	0.125	0.0357	57.82	49.5	42.27	"Streptococcos_gordonii"	"relaxed"
"Sample 14/107"	"DJA002.A0101"	11978137	1792	155	3	152	0.015	0.001	1.02	0.0024	0.0557	0.22	0.01	0.01	0	0	0.0556	0.0345	0.0938	0.037	37.93	35.5	46.63	"Aggregatibacter_aphrophilus"	"strict"
"Sample 94/107"	"PYK001.A0101"	15248245	1314	132	4	128	0.009	0.001	1.031	0.0024	0.0498	0.23	0.01	0	0	0	0.037	0.0303	0.0278	0.0571	44.6	40	42.32	"Aggregatibacter_aphrophilus"	"strict"
"Sample 39/107"	"GDN001.C0101"	20505644	714	308	218	90	0.003	0.002	3.422	0.0024	0.1563	0.06	0.03	0.03	0.02	0.02	0.12	0	0.24	0.0357	50.9	42.5	56.92	"Desulfobulbus_sp_oral_taxon_041"	"strict"
"Sample 65/107"	"LOB001.A0101"	8770905	861	114	3	111	0.01	0.001	1.027	0.0024	0.0529	0.23	0.01	0	0	0	0.0455	0.0526	0.0385	0.0714	47.87	43	34.97	"Fusobacterium_nucleatum"	"strict"
"Sample 2/107"	"ABM007.A0101"	12981357	2961	143	8	135	0.023	0.001	1.059	0.0024	0.1263	0.13	0.03	0.01	0.01	0.01	0.0238	0.0541	0.05	0.0227	44.67	38	59.95	"Rothia_dentocariosa"	"strict"
"Sample 14/107"	"DJA002.A0101"	11978137	2811	176	8	168	0.023	0.001	1.048	0.0024	0.1282	0.1	0.03	0.02	0.01	0.01	0.0169	0.0328	0	0.0526	36.36	34	62.48	"Rothia_dentocariosa"	"strict"
"Sample 21/107"	"ECO002.B0101"	24662284	5291	193	20	173	0.021	0.001	1.116	0.0024	0.1217	0.11	0.03	0.02	0.02	0.01	0.2368	0.069	0.0938	0.1613	35.24	33	53.53	"Rothia_dentocariosa"	"strict"
"Sample 98/107"	"PYK005.A0101"	21468513	4588	149	5	144	0.021	0.001	1.035	0.0024	0.1237	0.14	0.02	0.01	0.01	0.01	0.0196	0.0244	0.0222	0.04	42.38	36	60.96	"Rothia_dentocariosa"	"strict"
"Sample 73/107"	"MTM006.A0101"	7069851	962	151	10	141	0.014	0.002	1.071	0.0024	0.0495	0.23	0	0	0	0	0	0.0244	0.0217	0.075	46.28	42	52.98	"Treponema_socranskii"	"strict"
"Sample 23/107"	"ECO006.B0101"	10488914	1521	153	8	145	0.015	0.001	1.055	0.0023	0.0848	0.16	0.03	0.01	0	0	0.06	0.0256	0.0857	0	39.81	35	60.24	"Rothia_dentocariosa"	"relaxed"
"Sample 83/107"	"OAK001.A0101"	11211671	1996	199	70	129	0.018	0.002	1.543	0.0023	0.0721	0.17	0.02	0.01	0.01	0.01	0.2	0.0667	0.1892	0.1429	38.71	33	37.02	"Streptococcos_gordonii"	"relaxed"
"Sample 69/107"	"MTM002.A0101"	3065269	1678	108	8	100	0.055	0.004	1.08	0.0023	0.0546	0.2	0.03	0	0	0	0	0.0357	0	0.0588	51.08	41.5	44.27	"Streptococcos_gordonii"	"strict"
"Sample 105/107"	"VLD001.A0101"	9040714	1824	121	20	101	0.02	0.001	1.198	0.0022	0.0628	0.19	0.01	0.01	0.01	0	0.1579	0.0588	0.2105	0.1538	46.41	40	36.25	"Fusobacterium_nucleatum"	"relaxed"
"Sample 4/107"	"BAN001.A0101"	10106625	320	122	15	107	0.003	0.001	1.14	0.0022	0.0491	0.21	0.01	0	0	0	0.0345	0	0.0286	0	52	45	55.6	"Rothia_dentocariosa"	"relaxed"
"Sample 96/107"	"PYK003.A0101"	14732223	1229	102	3	99	0.008	0.001	1.03	0.0022	0.0537	0.21	0.01	0	0	0	0.037	0.0417	0.2222	0.1053	54.57	49	43.19	"Aggregatibacter_aphrophilus"	"strict"
"Sample 8/107"	"CDC006.A0101"	15120313	3414	135	7	128	0.023	0.001	1.055	0.0021	0.1053	0.11	0.02	0.01	0.01	0.01	0.0714	0.1333	0.05	0	38.81	36	54.26	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 39/107"	"GDN001.C0101"	20505644	2603	524	346	178	0.013	0.003	2.944	0.0021	0.0596	0.16	0.03	0.01	0	0	0.0444	0	0.0455	0.0526	40.93	36	66.26	"Pseudopropionibacterium_propionicum"	"relaxed"
"Sample 4/107"	"BAN001.A0101"	10106625	348	94	18	76	0.003	0.001	1.237	0.0021	0.0591	0.15	0.04	0.01	0	0	0	0.0909	0	0	59.28	53.5	45.06	"Streptococcos_gordonii"	"relaxed"
"Sample 15/107"	"DJA006.A0101"	13754707	3301	153	8	145	0.024	0.001	1.055	0.0021	0.1531	0.08	0.03	0.02	0.01	0.01	0.05	0.025	0	0	37.03	34	62.07	"Rothia_dentocariosa"	"strict"
"Sample 80/107"	"MTS001.A0101"	6540914	1005	140	7	133	0.015	0.002	1.053	0.0021	0.0468	0.21	0	0	0	0	0.0455	0	0	0	44.3	40	53.21	"Treponema_socranskii"	"strict"
"Sample 4/107"	"BAN001.A0101"	10106625	150	97	15	82	0.001	0.001	1.183	0.002	0.0958	0.07	0.04	0.03	0.02	0.02	0.0417	0	0.0455	0	45.32	41.5	55.03	"Desulfobulbus_sp_oral_taxon_041"	"relaxed"
"Sample 39/107"	"GDN001.C0101"	20505644	1743	208	125	83	0.009	0.001	2.506	0.002	0.0489	0.18	0.02	0	0	0	0	0.0556	0	0	59.72	53	56.69	"Rothia_dentocariosa"	"relaxed"
"Sample 107/107"	"ZAF001.A0101"	8749845	831	155	68	87	0.009	0.002	1.782	0.002	0.0462	0.2	0.01	0	0	0	0	0.0455	0.0455	0	56.09	51	44.57	"Aggregatibacter_aphrophilus"	"strict"
"Sample 55/107"	"KNP001.A0102"	16260023	2048	98	3	95	0.013	0.001	1.032	0.002	0.0602	0.16	0.02	0.01	0.01	0	0.0909	0.0476	0.1071	0.125	53.87	51	57.57	"Rothia_dentocariosa"	"strict"
"Sample 75/107"	"MTM009.A0101"	2385491	1621	118	15	103	0.068	0.005	1.146	0.002	0.0533	0.17	0.02	0.01	0	0	0.0417	0.0345	0	0	43.31	39	49.79	"Streptococcos_gordonii"	"strict"
"Sample 37/107"	"GDC005.A0101"	9931068	4731	132	4	128	0.048	0.001	1.031	0.0019	0.0767	0.13	0.02	0.01	0.01	0.01	0.0303	0	0.037	0.0588	36.62	34	51.85	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 7/107"	"CDC005.A0101"	4526782	1355	89	7	82	0.03	0.002	1.085	0.0019	0.0444	0.19	0	0	0	0	0.0417	0.0556	0.1176	0.2778	51.15	47	41.5	"Streptococcos_gordonii"	"relaxed"
"Sample 10/107"	"CDC008.A0101"	15094966	3619	106	1	105	0.024	0.001	1.01	0.0019	0.0485	0.17	0.01	0	0	0	0.0741	0.05	0.08	0.0667	39.3	36	42.5	"Streptococcos_gordonii"	"relaxed"
"Sample 23/107"	"ECO006.B0101"	10488914	856	152	13	139	0.008	0.001	1.094	0.0019	0.0451	0.18	0.01	0	0	0	0.2424	0.0857	0.3636	0.125	37.22	34	51.51	"Treponema_socranskii"	"relaxed"
"Sample 67/107"	"MTK001.A0101"	8268804	1227	76	2	74	0.015	0.001	1.027	0.0019	0.0449	0.18	0.01	0	0	0	0	0	0	0.1667	55.81	52	33.8	"Fusobacterium_nucleatum"	"strict"
"Sample 74/107"	"MTM008.A0101"	5164298	903	77	7	70	0.017	0.001	1.1	0.0019	0.0477	0.18	0	0	0	0	0.1111	0	0	0	60.17	60	34.31	"Fusobacterium_nucleatum"	"strict"
"Sample 92/107"	"OME009.A0101"	7422246	941	69	0	69	0.013	0.001	1	0.0019	0.0462	0.18	0.01	0	0	0	0.0588	0.0625	0.0833	0	59.99	59	31.18	"Fusobacterium_nucleatum"	"strict"
"Sample 18/107"	"EBO003.A0101"	20549945	7759	101	9	92	0.038	0	1.098	0.0018	0.0528	0.16	0.02	0	0	0	0.0455	0.1333	0	0	43.64	37	43.17	"Streptococcos_gordonii"	"relaxed"
"Sample 44/107"	"IBA002.A0101"	19022015	3055	100	10	90	0.016	0.001	1.111	0.0018	0.0904	0.13	0.01	0.01	0.01	0	0	0	0.0625	0	44.31	39	41.42	"Fusobacterium_nucleatum"	"strict"
"Sample 35/107"	"GDC002.A0101"	11300654	2774	126	5	121	0.025	0.001	1.041	0.0018	0.1163	0.07	0.03	0.02	0.01	0.01	0.0204	0.0444	0	0.0556	37.43	35	62.3	"Rothia_dentocariosa"	"strict"
"Sample 42/107"	"GUE001.A0101"	11156331	490	116	58	58	0.004	0.001	2	0.0018	0.0465	0.16	0.02	0	0	0	0	0	0	0	76.5	75.5	56.34	"Rothia_dentocariosa"	"strict"
"Sample 85/107"	"OAK003.A0101"	17189509	4276	125	3	122	0.025	0.001	1.025	0.0018	0.0958	0.08	0.03	0.02	0.01	0.01	0.0909	0.0312	0.2667	0.0588	36.74	34	60.3	"Rothia_dentocariosa"	"strict"
"Sample 94/107"	"PYK001.A0101"	15248245	2790	124	4	120	0.018	0.001	1.033	0.0018	0.0956	0.09	0.03	0.02	0.01	0.01	0	0	0.0196	0	38.49	35	61.74	"Rothia_dentocariosa"	"strict"
"Sample 14/107"	"DJA002.A0101"	11978137	2192	86	3	83	0.018	0.001	1.036	0.0018	0.063	0.11	0.04	0.02	0.01	0	0	0	0	0	47.51	44	39.99	"Streptococcos_gordonii"	"strict"
"Sample 96/107"	"PYK003.A0101"	14732223	2337	87	8	79	0.016	0.001	1.101	0.0018	0.048	0.16	0.01	0	0	0	0.1333	0	0	0	49.77	43	42.66	"Streptococcos_gordonii"	"strict"
"Sample 60/107"	"KNP007.A0102"	9160659	2501	92	1	91	0.027	0.001	1.011	0.0017	0.0634	0.1	0.03	0.02	0.01	0	0.0286	0.04	0.0667	0	45.67	44	59.38	"Rothia_dentocariosa"	"relaxed"
"Sample 101/107"	"TAF008.B0101"	11524885	1180	124	21	103	0.01	0.001	1.204	0.0017	0.0483	0.14	0.02	0.01	0	0	0.2692	0.2105	0.3125	0.2	39.11	36	45.34	"Aggregatibacter_aphrophilus"	"strict"
"Sample 78/107"	"MTM012.A0101"	10623025	1811	71	5	66	0.017	0.001	1.076	0.0017	0.0444	0.16	0.01	0	0	0	0	0	0	0.1	56.42	50	35.15	"Fusobacterium_nucleatum"	"strict"
"Sample 61/107"	"KNP009.A0102"	11345038	1118	61	0	61	0.01	0.001	1	0.0017	0.0473	0.15	0.02	0	0	0	0	0.125	0	0.2222	62.82	57	39.93	"Streptococcos_gordonii"	"strict"
"Sample 63/107"	"LIS002.A0101"	11561710	2759	107	10	97	0.024	0.001	1.103	0.0016	0.0673	0.11	0.02	0.01	0.01	0	0	0.0714	0.0417	0.2	40.53	37	53.34	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 100/107"	"SPM002.A0101"	2095474	1042	200	98	102	0.05	0.01	1.961	0.0016	0.0544	0.11	0.03	0.01	0	0	0	0.0294	0.0385	0	53.12	47.5	64.14	"Pseudopropionibacterium_propionicum"	"relaxed"
"Sample 74/107"	"MTM008.A0101"	5164298	1340	106	18	88	0.026	0.002	1.205	0.0016	0.0415	0.16	0	0	0	0	0	0.0385	0.04	0	51.3	46	53.75	"Treponema_socranskii"	"relaxed"
"Sample 79/107"	"MTM013.A0101"	7105486	2244	100	9	91	0.032	0.001	1.099	0.0016	0.0467	0.14	0.01	0.01	0	0	0.0312	0.0417	0	0.0345	46.96	42	55.12	"Treponema_socranskii"	"relaxed"
"Sample 20/107"	"EBO009.A0101"	3668406	1043	95	1	94	0.028	0.003	1.011	0.0016	0.0476	0.14	0.01	0	0	0	0	0	0	0.0357	41.74	36	60.16	"Rothia_dentocariosa"	"strict"
"Sample 29/107"	"ESA007.A0101"	9903431	2887	101	3	98	0.029	0.001	1.031	0.0016	0.0801	0.08	0.03	0.01	0.01	0.01	0.0294	0.0333	0.08	0.0455	40.38	36.5	60.58	"Rothia_dentocariosa"	"strict"
"Sample 96/107"	"PYK003.A0101"	14732223	3103	108	4	104	0.021	0.001	1.038	0.0016	0.1001	0.06	0.02	0.02	0.01	0.01	0.0732	0	0.04	0	37.59	34	62.46	"Rothia_dentocariosa"	"strict"
"Sample 4/107"	"BAN001.A0101"	10106625	206	74	16	58	0.002	0.001	1.276	0.0016	0.0531	0.11	0.04	0.01	0	0	0	0.0556	0	0	58.86	52	45.11	"Streptococcos_gordonii"	"strict"
"Sample 9/107"	"CDC007.A0101"	15878673	3005	102	5	97	0.019	0.001	1.052	0.0015	0.0643	0.1	0.02	0.01	0.01	0	0.0323	0.1818	0	0.0476	37.96	36	51.92	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 12/107"	"CDC010.A0101"	15031925	2552	96	1	95	0.017	0.001	1.011	0.0015	0.0434	0.14	0.01	0	0	0	0.08	0.1579	0.0526	0	39.09	36	47.36	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 105/107"	"VLD001.A0101"	9040714	2542	109	22	87	0.028	0.001	1.253	0.0015	0.0596	0.1	0.02	0.01	0	0	0	0.0526	0.0526	0.0476	40.59	36	50.21	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 42/107"	"GUE001.A0101"	11156331	1072	237	139	98	0.01	0.002	2.418	0.0015	0.0428	0.13	0.01	0	0	0	0.0244	0.025	0	0.027	51.58	46.5	65.67	"Pseudopropionibacterium_propionicum"	"relaxed"
"Sample 61/107"	"KNP009.A0102"	11345038	2299	85	2	83	0.02	0.001	1.024	0.0015	0.0661	0.08	0.03	0.01	0.01	0.01	0.0769	0.0417	0.1111	0	44.07	43	60.79	"Rothia_dentocariosa"	"relaxed"
"Sample 20/107"	"EBO009.A0101"	3668406	1533	75	4	71	0.042	0.002	1.056	0.0015	0.0408	0.15	0.01	0	0	0	0	0	0.05	0	47.58	42	46.94	"Streptococcos_gordonii"	"relaxed"
"Sample 5/107"	"BIT001.A0101"	23239961	2572	105	3	102	0.011	0	1.029	0.0015	0.0516	0.12	0.02	0.01	0	0	0	0.0263	0.0435	0	39.77	35	61.16	"Treponema_socranskii"	"relaxed"
"Sample 106/107"	"WAL001.A0101"	14881423	1968	101	0	101	0.013	0.001	1	0.0015	0.0427	0.14	0	0	0	0	0.0741	0.0741	0.1481	0.0476	40.14	37	53.6	"Treponema_socranskii"	"relaxed"
"Sample 57/107"	"KNP004.A0102"	184494	173	81	0	81	0.094	0.044	1	0.0015	0.0393	0.15	0	0	0	0	0	0.08	0.0323	0	65.43	65	65.47	"Pseudopropionibacterium_propionicum"	"strict"
"Sample 6/107"	"BSQ001.A0101"	10866912	894	97	0	97	0.008	0.001	1	0.0015	0.0441	0.14	0.01	0.01	0	0	0.0303	0.1667	0.0455	0.0435	39.1	36	54.91	"Rothia_dentocariosa"	"strict"
"Sample 44/107"	"IBA002.A0101"	19022015	2477	98	4	94	0.013	0.001	1.043	0.0015	0.0408	0.14	0	0	0	0	0.05	0	0.04	0.0714	42.97	39	53.73	"Treponema_socranskii"	"strict"
"Sample 15/107"	"DJA006.A0101"	13754707	2962	96	3	93	0.022	0.001	1.032	0.0014	0.0721	0.08	0.02	0.01	0.01	0.01	0.0476	0	0.0455	0.0909	36.41	34	54.44	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 98/107"	"PYK005.A0101"	21468513	4784	79	3	76	0.022	0	1.039	0.0014	0.1082	0.06	0.01	0.01	0.01	0.01	0.1538	0	0.0769	0.0588	42.79	40.5	55.83	"Aggregatibacter_aphrophilus"	"relaxed"
"Sample 106/107"	"WAL001.A0101"	14881423	1484	76	2	74	0.01	0.001	1.027	0.0014	0.046	0.13	0.01	0	0	0	0	0.1	0	0.1176	42.35	38	35.19	"Fusobacterium_nucleatum"	"strict"
"Sample 11/107"	"CDC009.A0101"	14286106	2668	95	2	93	0.019	0.001	1.022	0.0014	0.0881	0.06	0.02	0.01	0.01	0.01	0.0345	0.1304	0.0938	0.0345	37.43	35	58.89	"Rothia_dentocariosa"	"strict"
"Sample 37/107"	"GDC005.A0101"	9931068	2274	91	3	88	0.023	0.001	1.034	0.0014	0.0542	0.1	0.02	0.01	0.01	0	0	0	0.037	0	39.73	35	59.84	"Rothia_dentocariosa"	"strict"
"Sample 19/107"	"EBO008.A0101"	11592824	2266	56	1	55	0.02	0	1.018	0.0014	0.0384	0.13	0.01	0	0	0	0	0	0	0.1111	54.31	46	44.94	"Streptococcos_gordonii"	"strict"
"Sample 68/107"	"MTM001.A0101"	3486856	708	91	7	84	0.02	0.003	1.083	0.0014	0.0381	0.14	0	0	0	0	0	0.0385	0.0769	0.037	45.65	39.5	51.76	"Treponema_socranskii"	"strict"
"Sample 71/107"	"MTM004.A0101"	4106490	710	96	4	92	0.017	0.002	1.043	0.0014	0.0381	0.14	0	0	0	0	0	0	0	0.0455	41.7	37	50.85	"Treponema_socranskii"	"strict"
"Sample 2/107"	"ABM007.A0101"	12981357	4437	69	2	67	0.034	0.001	1.03	0.0013	0.0427	0.11	0.01	0	0	0	0.0909	0.0714	0.0833	0.25	41.16	36	46.49	"Streptococcos_gordonii"	"relaxed"
"Sample 34/107"	"FUM003.A0101"	15708618	1687	111	25	86	0.011	0.001	1.291	0.0013	0.0731	0.1	0	0	0	0	0.1071	0.1538	0.2609	0	42.53	36	54.49	"Treponema_socranskii"	"relaxed"
"Sample 24/107"	"ECO010.B0101"	12246134	1395	72	0	72	0.011	0.001	1	0.0013	0.0429	0.12	0.01	0	0	0	0.5455	0.3333	0.4167	0	40.49	38	27.82	"Fusobacterium_nucleatum"	"strict"
"Sample 59/107"	"KNP006.A0102"	11159677	2363	83	5	78	0.021	0.001	1.064	0.0013	0.1009	0.06	0.02	0.01	0.01	0.01	0	0	0.0714	0.0588	41.68	36.5	61.37	"Rothia_dentocariosa"	"strict"
"Sample 83/107"	"OAK001.A0101"	11211671	2234	130	39	91	0.02	0.001	1.429	0.0013	0.0622	0.08	0.02	0.01	0.01	0	0	0.0476	0.125	0.0278	36.42	32	58.14	"Rothia_dentocariosa"	"strict"
